Code,Xsite,Xprofile,unicode,XLat,XLong,XYear,X14C,X14C_SD,Tau,C_bulk,Biomes,Order,Xlayer_top,Xlayer_bot,CFRAG,SDTO,STPC,CLPC,BULK,TAWC,ORGC,TOTN,CNrt,PHAQ,CECS,ECEC,CECc,TEB,BSAT,ESP,ALSA,TCEQ,GYPS,ELCO,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,Aspect,fm,fr1000,fr300,mrRTF,mrVBF,PI,planC,profileC,SD,SP,TPI,TWI,MNPP
37,Turlock Lake,Turlock.1997,Turlock Lake_Turlock.1997,37.62577,-120.59085,1997,-11.7,5.1,287,0.074847121,4,Alfisols,12,24,11.81514226,35.45788129,32.34805373,32.19406498,1.475076572,13.53197373,13.76154412,1.277641465,10.95269574,6.539583885,17.93066096,16.87120458,46.85977923,15.9292672,78.84150558,1.000273498,0,0,0.996420637,0.999939893,16.30416679,15.125,45.69486237,664.8392334,34.90000153,1.799999952,33.10000229,9.883333206,24.23333359,24.23333359,8.116666794,396,70,1,84.92914581,206,6,6,192,148.9717699,2.01076529,22.9316421,15.54917469,3.134144068,4.933418274,0.300752768,0.000216,0.000114,180.1933289,3.082350942,0.029459807,7.285424431,4.872000217
38,China Hat,ChinaHat.1998,China Hat_ChinaHat.1998,37.46444,-120.36906,1998,91.7,5.2,84,0.253457871,4,Alfisols,2,11,10.78792913,37.39447738,33.16578346,29.43973915,1.443601169,14.12040494,18.36841627,1.544292501,12.26699826,6.489865822,18.01831096,17.03401212,45.77933228,16.01867902,77.78415796,0.999927775,0,0,1.000945234,1.000015873,16.90416718,16.60833359,46.39199448,724.7772827,37.5,1.700000048,35.79999924,9.766666412,25.76666641,25.86666679,8.383333206,461,80,1,84.60358429,236,6,11,225,93.96789333,0.878526204,27.86102244,4.196244302,4.987597466,5.787520885,0.28952255,1.00E-06,-6.00E-06,179.7906952,0.247850357,1.013944955,10.07185695,3.904999971
39,China Hat,ChinaHat.1998,China Hat_ChinaHat.1998,37.46444,-120.36906,1998,-27.7,5.2,358,0.112225236,4,Alfisols,11,40,11.61813897,34.05808633,31.49650998,34.44540369,1.502005303,13.28705375,10.43616525,1.077165734,9.763715956,6.573266269,18.01893847,17.0351777,47.44672491,16.01931914,79.45171596,0.9999253,0,0,1.000977626,1.000016417,16.90416718,16.60833359,46.39199448,724.7772827,37.5,1.700000048,35.79999924,9.766666412,25.76666641,25.86666679,8.383333206,461,80,1,84.60358429,236,6,11,225,93.96789333,0.878526204,27.86102244,4.196244302,4.987597466,5.787520885,0.28952255,1.00E-06,-6.00E-06,179.7906952,0.247850357,1.013944955,10.07185695,3.904999971
40,China hat,China hat_122,China hat_China hat_122,37.4644,-120.369,1997,91.7,4.89270117,84,0.253457871,4,Alfisols,2,11,10.78792913,37.39447738,33.16578346,29.43973915,1.443601169,14.12040494,18.36841627,1.544292501,12.26699826,6.489865822,18.01831096,17.03401212,45.77933228,16.01867902,77.78415796,0.999927775,0,0,1.000945234,1.000015873,16.90416718,16.60833359,46.39199448,724.7772827,37.5,1.700000048,35.79999924,9.766666412,25.76666641,25.86666679,8.383333206,461,80,1,84.60358429,236,6,11,225,93.96789333,0.878526204,27.86102244,4.196244302,4.987597466,5.787520885,0.28952255,1.00E-06,-6.00E-06,179.7906952,0.247850357,1.013944955,10.07185695,3.904999971
41,China hat,China hat_122,China hat_China hat_122,37.4644,-120.369,1997,-27.7,4.751289215,357,0.054071166,4,Alfisols,11,21,11.57693055,35.92683962,32.54899253,31.52416784,1.46740777,13.67244305,14.87707505,1.342299363,11.27364162,6.527569636,17.95018574,16.90747134,46.60031795,15.94918444,78.58718987,1.000196486,0,0,0.997428529,0.999956818,16.90416718,16.60833359,46.39199448,724.7772827,37.5,1.700000048,35.79999924,9.766666412,25.76666641,25.86666679,8.383333206,461,80,1,84.60358429,236,6,11,225,93.96789333,0.878526204,27.86102244,4.196244302,4.987597466,5.787520885,0.28952255,1.00E-06,-6.00E-06,179.7906952,0.247850357,1.013944955,10.07185695,3.904999971
42,China hat,China hat_122,China hat_China hat_122,37.4644,-120.369,1997,-200,4.547224893,1913,0.010847404,4,Alfisols,21,40,11.60572255,33.0866995,30.94004309,35.97325741,1.520139738,13.09322409,8.127922202,0.939069353,8.970242048,6.596938399,18.06013768,17.11170414,47.87970359,16.06134648,79.8955523,0.999762795,0,0,1.003104378,1.00005213,16.90416718,16.60833359,46.39199448,724.7772827,37.5,1.700000048,35.79999924,9.766666412,25.76666641,25.86666679,8.383333206,461,80,1,84.60358429,236,6,11,225,93.96789333,0.878526204,27.86102244,4.196244302,4.987597466,5.787520885,0.28952255,1.00E-06,-6.00E-06,179.7906952,0.247850357,1.013944955,10.07185695,3.904999971
43,China hat,China hat_122,China hat_China hat_122,37.4644,-120.369,1997,-350,4.369571682,4214,0.002368365,4,Alfisols,40,51,7.54327631,32.22765466,29.30840625,38.46393909,1.553884369,13.78819953,6.31528873,0.795726184,7.269171767,6.603617786,18.80627112,18.54972155,47.27395094,16.81513078,79.75561666,0.998261464,0,0,1.0227528,1.000382078,16.90416718,16.60833359,46.39199448,724.7772827,37.5,1.700000048,35.79999924,9.766666412,25.76666641,25.86666679,8.383333206,461,80,1,84.60358429,236,6,11,225,93.96789333,0.878526204,27.86102244,4.196244302,4.987597466,5.787520885,0.28952255,1.00E-06,-6.00E-06,179.7906952,0.247850357,1.013944955,10.07185695,3.904999971
44,China hat,China hat_122,China hat_China hat_122,37.4644,-120.369,1997,-780,3.860299144,28521,0.000240123,4,Alfisols,92,108,11.98702062,32.33294573,27.59642063,40.07063364,1.590515853,13.31447614,3.057688601,0.534591284,6.748312163,6.537523497,17.08864518,20.13627586,44.86730783,17.33323463,83.46730312,1.312044659,0,0,22.68470942,0.934109187,16.90416718,16.60833359,46.39199448,724.7772827,37.5,1.700000048,35.79999924,9.766666412,25.76666641,25.86666679,8.383333206,461,80,1,84.60358429,236,6,11,225,93.96789333,0.878526204,27.86102244,4.196244302,4.987597466,5.787520885,0.28952255,1.00E-06,-6.00E-06,179.7906952,0.247850357,1.013944955,10.07185695,3.904999971
45,China hat,China hat_122,China hat_China hat_122,37.4644,-120.369,1997,-860,3.765550765,49535,0.000291115,4,Alfisols,51,71,9.181204122,30.8404633,28.86104116,40.29849553,1.570286934,14.05867434,5.055827636,0.729143707,6.900627601,6.597359072,19.11032154,19.68383616,46.61057618,17.07212739,82.08213712,1.007494866,0,0,1.286655711,0.998352856,16.90416718,16.60833359,46.39199448,724.7772827,37.5,1.700000048,35.79999924,9.766666412,25.76666641,25.86666679,8.383333206,461,80,1,84.60358429,236,6,11,225,93.96789333,0.878526204,27.86102244,4.196244302,4.987597466,5.787520885,0.28952255,1.00E-06,-6.00E-06,179.7906952,0.247850357,1.013944955,10.07185695,3.904999971
46,China hat,China hat_122,China hat_China hat_122,37.4644,-120.369,1997,-830,3.801081407,39337,0.000287961,4,Alfisols,71,92,9.045431808,30.30955938,29.19056878,40.49987185,1.600810482,14.07081018,3.704678353,0.60752081,7.046112831,6.607782084,18.51371997,20.01819964,43.97276342,16.94705256,85.01038786,0.962099466,0,0,10.61844911,1.008329388,16.90416718,16.60833359,46.39199448,724.7772827,37.5,1.700000048,35.79999924,9.766666412,25.76666641,25.86666679,8.383333206,461,80,1,84.60358429,236,6,11,225,93.96789333,0.878526204,27.86102244,4.196244302,4.987597466,5.787520885,0.28952255,1.00E-06,-6.00E-06,179.7906952,0.247850357,1.013944955,10.07185695,3.904999971
47,Judgeford,Judgeford_124,Judgeford_Judgeford_124,-41.11,174.95,1974,-520,4.168231376,8531,0.002462457,3,Inceptisols,80,130,27.0058634,48.11147912,32.88505494,19.00346594,1.505862925,16.2029084,3.822302926,0.540508371,8.620957092,5.400427331,10.06002393,6.000225399,48.39833013,4.498233003,37.57700088,1.939986692,42.87436834,0,44.5817203,0.002045691,12.5666666,7.783333302,45.78431702,325.1246948,21.29999924,4.300000191,17,9.199999809,15.35000038,16.53333282,8.533333778,1234,150,54,28.28735542,393,221,232,367,142.1143731,4.071352584,58.16657528,21.68174939,1.948716283,2.373301268,1.816300063,-9.00E-06,0.000309,130.1876678,4.100314941,2.538731479,7.368792384,18.4260006
48,Judgeford,Judgeford_124,Judgeford_Judgeford_124,-41.11,174.95,1974,-120,4.641973272,957,0.012109642,3,Inceptisols,30,40,21.95224667,44.31892977,34.79656184,20.88450839,1.340737309,16.94972733,11.07488298,1.072540374,10.65643107,5.309521715,11.30263771,4.940484843,43.85360816,3.822621068,31.9797249,0.962230505,40.34643252,0,15.26925003,0,12.5666666,7.783333302,45.78431702,325.1246948,21.29999924,4.300000191,17,9.199999809,15.35000038,16.53333282,8.533333778,1234,150,54,28.28735542,393,221,232,367,142.1143731,4.071352584,58.16657528,21.68174939,1.948716283,2.373301268,1.816300063,-9.00E-06,0.000309,130.1876678,4.100314941,2.538731479,7.368792384,18.4260006
49,Judgeford,Judgeford_124,Judgeford_Judgeford_124,-41.11,174.95,1974,-350,4.369571682,4147,0.002719749,3,Inceptisols,60,80,26.92605665,45.99474065,34.00481872,20.00044063,1.458226511,16.05530665,5.292310895,0.591461861,9.050037419,5.305064383,10.05236016,6.01502311,47.84052576,3.997511838,35.90588573,1.948347855,43.21748156,0,29.37052846,0.003204045,12.5666666,7.783333302,45.78431702,325.1246948,21.29999924,4.300000191,17,9.199999809,15.35000038,16.53333282,8.533333778,1234,150,54,28.28735542,393,221,232,367,142.1143731,4.071352584,58.16657528,21.68174939,1.948716283,2.373301268,1.816300063,-9.00E-06,0.000309,130.1876678,4.100314941,2.538731479,7.368792384,18.4260006
50,Judgeford,Judgeford_124,Judgeford_Judgeford_124,-41.11,174.95,1974,20,4.807782936,118,0.322674206,3,Inceptisols,4,17,16.13411649,44.95963424,35.00540865,20.03495711,1.222637336,17.96944994,28.56405922,2.54523241,12.94536095,5.202935516,17.82722047,7.905922409,32.26958583,5.940942584,35.87299254,1.001004148,26.32025675,0,13.84930978,0.970456161,12.5666666,7.783333302,45.78431702,325.1246948,21.29999924,4.300000191,17,9.199999809,15.35000038,16.53333282,8.533333778,1234,150,54,28.28735542,393,221,232,367,142.1143731,4.071352584,58.16657528,21.68174939,1.948716283,2.373301268,1.816300063,-9.00E-06,0.000309,130.1876678,4.100314941,2.538731479,7.368792384,18.4260006
51,Judgeford,Judgeford_124,Judgeford_Judgeford_124,-41.11,174.95,1974,-96,4.670397786,733,0.033971687,3,Inceptisols,17,30,19.34590126,44.10680313,35.08946878,20.80372809,1.286173746,17.26917234,18.46509969,1.716273978,11.64522249,5.271106181,13.78906799,5.76736351,38.71418099,4.572134837,32.99716961,1.016610408,34.0033184,0,11.05636365,0.285817121,12.5666666,7.783333302,45.78431702,325.1246948,21.29999924,4.300000191,17,9.199999809,15.35000038,16.53333282,8.533333778,1234,150,54,28.28735542,393,221,232,367,142.1143731,4.071352584,58.16657528,21.68174939,1.948716283,2.373301268,1.816300063,-9.00E-06,0.000309,130.1876678,4.100314941,2.538731479,7.368792384,18.4260006
52,Judgeford,Judgeford_124,Judgeford_Judgeford_124,-41.11,174.95,1974,-150,4.60644263,1264,0.012916085,3,Inceptisols,40,60,24.03559313,45.88936296,34.05033604,20.06030099,1.390686806,16.9373472,7.726956678,0.732095817,9.980391633,5.299979684,10.94333889,5.918529539,46.90817323,3.982148063,33.96486821,1.052821564,43.71904422,0,26.90878841,0.00739856,12.5666666,7.783333302,45.78431702,325.1246948,21.29999924,4.300000191,17,9.199999809,15.35000038,16.53333282,8.533333778,1234,150,54,28.28735542,393,221,232,367,142.1143731,4.071352584,58.16657528,21.68174939,1.948716283,2.373301268,1.816300063,-9.00E-06,0.000309,130.1876678,4.100314941,2.538731479,7.368792384,18.4260006
53,Post-Modesto,Post-Modesto_119,Post-Modesto_Post-Modesto_119,37.5138,-120.46,1997,205,5.026888562,24,0.651811375,4,Alfisols,2.5,9,10.71275703,37.53430654,33.22454821,29.24114525,1.441332996,14.1630845,18.70105374,1.563537393,12.36164029,6.486273592,18.02480159,17.0460683,45.70111289,16.02530012,77.70764911,0.999902174,0,0,1.001280287,1.000021499,16.29583359,15.67500019,46.37574005,672.4664917,35.29999924,1.5,33.79999924,9.833333015,24.39999962,24.39999962,8.066666603,392,69,1,84.19705963,204,6,6,191,221.9850721,0.37314616,5.817733613,2.241923764,4.934651375,5.290505409,0.349539317,-1.80E-05,-2.20E-05,178.653595,0.332946426,-0.449629246,14.71134168,4.864999771
54,Post-Modesto,Post-Modesto_119,Post-Modesto_Post-Modesto_119,37.5138,-120.46,1997,-300,4.428789419,3332,0.002034958,4,Alfisols,120,150,19.04320504,35.70265465,26.36630363,37.93104172,1.52950247,11.80620683,1.825305656,0.536618275,5.726854157,6.368869621,14.32289707,18.0157072,51.17255105,16.40479684,79.21414887,2.155739685,0,0,26.26351636,1.118844157,16.29583359,15.67500019,46.37574005,672.4664917,35.29999924,1.5,33.79999924,9.833333015,24.39999962,24.39999962,8.066666603,392,69,1,84.19705963,204,6,6,191,221.9850721,0.37314616,5.817733613,2.241923764,4.934651375,5.290505409,0.349539317,-1.80E-05,-2.20E-05,178.653595,0.332946426,-0.449629246,14.71134168,4.864999771
55,Post-Modesto,Post-Modesto_119,Post-Modesto_Post-Modesto_119,37.5138,-120.46,1997,-296,4.433526838,3267,0.006615325,4,Alfisols,71,120,12.29259515,31.91432649,27.82928201,40.25639151,1.586057448,13.38521497,3.170655652,0.562645588,6.769823443,6.543665651,17.37826919,20.05889467,45.35983041,17.23258709,83.52686055,1.281954289,0,0,18.74626803,0.952850257,16.29583359,15.67500019,46.37574005,672.4664917,35.29999924,1.5,33.79999924,9.833333015,24.39999962,24.39999962,8.066666603,392,69,1,84.19705963,204,6,6,191,221.9850721,0.37314616,5.817733613,2.241923764,4.934651375,5.290505409,0.349539317,-1.80E-05,-2.20E-05,178.653595,0.332946426,-0.449629246,14.71134168,4.864999771
56,Post-Modesto,Post-Modesto_119,Post-Modesto_Post-Modesto_119,37.5138,-120.46,1997,50,4.843313578,131,0.193721978,4,Alfisols,9,22,11.53689807,35.99961193,32.57932356,31.42106452,1.466231375,13.69482985,15.05019636,1.352307627,11.32266535,6.525697922,17.9537106,16.91401867,46.55942171,15.95278015,78.54722258,1.000182582,0,0,0.997610486,0.999959874,16.29583359,15.67500019,46.37574005,672.4664917,35.29999924,1.5,33.79999924,9.833333015,24.39999962,24.39999962,8.066666603,392,69,1,84.19705963,204,6,6,191,221.9850721,0.37314616,5.817733613,2.241923764,4.934651375,5.290505409,0.349539317,-1.80E-05,-2.20E-05,178.653595,0.332946426,-0.449629246,14.71134168,4.864999771
57,Post-Modesto,Post-Modesto_119,Post-Modesto_Post-Modesto_119,37.5138,-120.46,1997,-165,4.588677309,1505,0.013201275,4,Alfisols,45,71,8.660360903,31.14437248,28.91276274,39.94286478,1.567387679,14.03263515,5.337566759,0.742726125,6.940118248,6.598226537,19.07189094,19.48771584,46.72167754,17.04400471,81.5462937,1.005472135,0,0,1.220789429,0.998797391,16.29583359,15.67500019,46.37574005,672.4664917,35.29999924,1.5,33.79999924,9.833333015,24.39999962,24.39999962,8.066666603,392,69,1,84.19705963,204,6,6,191,221.9850721,0.37314616,5.817733613,2.241923764,4.934651375,5.290505409,0.349539317,-1.80E-05,-2.20E-05,178.653595,0.332946426,-0.449629246,14.71134168,4.864999771
58,Post-Modesto,Post-Modesto_119,Post-Modesto_Post-Modesto_119,37.5138,-120.46,1997,-100,4.665660367,860,0.027615209,4,Alfisols,22,45,10.84167778,32.85139116,30.59366714,36.55494171,1.527906014,13.19554061,7.579846796,0.899779681,8.585545591,6.600685956,18.19492463,17.36391245,47.82204226,16.19858252,79.88294695,0.99928221,0,0,1.009393957,1.000157749,16.29583359,15.67500019,46.37574005,672.4664917,35.29999924,1.5,33.79999924,9.833333015,24.39999962,24.39999962,8.066666603,392,69,1,84.19705963,204,6,6,191,221.9850721,0.37314616,5.817733613,2.241923764,4.934651375,5.290505409,0.349539317,-1.80E-05,-2.20E-05,178.653595,0.332946426,-0.449629246,14.71134168,4.864999771
59,Riverbank,Riverbank_120,Riverbank_Riverbank_120,37.52,-120.59,1949,-180,4.570911988,1574,0.027544645,4,Alfisols,10,41,11.51678678,34.09521618,31.48954793,34.41523588,1.501764968,13.31401596,10.52488481,1.081605671,9.768142667,6.572117088,18.03379843,17.06277968,47.40914654,16.0344778,79.41805379,0.999866687,0,0,1.001744715,1.000029298,16.02916718,14.97500038,46.07692719,648.2474976,34.09999847,1.600000024,32.5,9.816666603,23.70000076,23.70000076,7.983333588,372,67,1,84.11682129,194,6,6,182,51.26455751,1.15238119,22.31474834,10.06546327,5.494317532,4.705829144,0.306290431,0.000118,0,176.2254639,1.876057719,1.179899579,8.353313419,4.508999825
60,Riverbank,Riverbank_121,Riverbank_Riverbank_121,37.52,-120.59,1997,-6.4,4.776515971,266,0.120313356,4,Alfisols,10,29,11.89876248,35.09795325,32.16632586,32.73572089,1.481403604,13.44321334,12.90584583,1.227199147,10.6811314,6.54856682,17.93168775,16.87311181,47.03842947,15.93031463,79.02042643,1.000269448,0,0,0.996473641,0.999940783,16.02916718,14.97500038,46.07692719,648.2474976,34.09999847,1.600000024,32.5,9.816666603,23.70000076,23.70000076,7.983333588,372,67,1,84.11682129,194,6,6,182,51.26455751,1.15238119,22.31474834,10.06546327,5.494317532,4.705829144,0.306290431,0.000118,0,176.2254639,1.876057719,1.179899579,8.353313419,4.508999825
61,Riverbank,Riverbank_121,Riverbank_Riverbank_121,37.52,-120.59,1997,118.7,4.924678748,65,0.293002406,4,Alfisols,2,10,10.76042714,37.44563439,33.18728276,29.36708284,1.44277135,14.13601941,18.4901129,1.551333315,12.30162339,6.488551592,18.02068558,17.03842292,45.75071543,16.02110138,77.75616692,0.999918409,0,0,1.001067814,1.000017931,16.02916718,14.97500038,46.07692719,648.2474976,34.09999847,1.600000024,32.5,9.816666603,23.70000076,23.70000076,7.983333588,372,67,1,84.11682129,194,6,6,182,51.26455751,1.15238119,22.31474834,10.06546327,5.494317532,4.705829144,0.306290431,0.000118,0,176.2254639,1.876057719,1.179899579,8.353313419,4.508999825
62,Riverbank,Riverbank_121,Riverbank_Riverbank_121,37.52,-120.59,1997,-180,4.570911988,1674,0.016142399,4,Alfisols,29,59,8.747416454,32.17551572,29.59815267,38.22633162,1.549224715,13.62502738,6.371514693,0.809035068,7.560838853,6.603749961,18.66362756,18.33107361,47.41089351,16.66308903,80.0942519,1.000105675,0,0,0.998616992,0.999976776,16.02916718,14.97500038,46.07692719,648.2474976,34.09999847,1.600000024,32.5,9.816666603,23.70000076,23.70000076,7.983333588,372,67,1,84.11682129,194,6,6,182,51.26455751,1.15238119,22.31474834,10.06546327,5.494317532,4.705829144,0.306290431,0.000118,0,176.2254639,1.876057719,1.179899579,8.353313419,4.508999825
63,Riverbank,Riverbank_121,Riverbank_Riverbank_121,37.52,-120.59,1997,-200,4.547224893,1913,0.005217881,4,Alfisols,59,75,10.50727247,30.24399058,28.93758217,40.81842725,1.576415653,14.01962023,4.422121631,0.697061306,6.959378171,6.598628514,19.05377498,19.91604131,46.25559309,17.0303517,83.37958997,1.004596368,0,0,2.224655937,0.998989858,16.02916718,14.97500038,46.07692719,648.2474976,34.09999847,1.600000024,32.5,9.816666603,23.70000076,23.70000076,7.983333588,372,67,1,84.11682129,194,6,6,182,51.26455751,1.15238119,22.31474834,10.06546327,5.494317532,4.705829144,0.306290431,0.000118,0,176.2254639,1.876057719,1.179899579,8.353313419,4.508999825
64,Riverbank,Riverbank_121,Riverbank_Riverbank_121,37.52,-120.59,1997,-375,4.339962814,4709,0.003873097,4,Alfisols,104,176,14.77200471,35.44079549,28.06011997,36.49908454,1.540460473,12.23886124,1.929397426,0.551266898,5.655955864,6.392987557,14.28244513,16.8006715,50.26412939,15.45334837,79.82297881,2.035081993,0,0,22.3138565,1.309286068,16.02916718,14.97500038,46.07692719,648.2474976,34.09999847,1.600000024,32.5,9.816666603,23.70000076,23.70000076,7.983333588,372,67,1,84.11682129,194,6,6,182,51.26455751,1.15238119,22.31474834,10.06546327,5.494317532,4.705829144,0.306290431,0.000118,0,176.2254639,1.876057719,1.179899579,8.353313419,4.508999825
65,Riverbank,Riverbank_121,Riverbank_Riverbank_121,37.52,-120.59,1997,-220,4.523537798,2165,0.006710716,4,Alfisols,75,104,9.462716323,31.08078592,28.70212322,40.21709087,1.601553785,13.84581132,3.455093255,0.570604054,6.95332739,6.586604599,17.95376175,20.04928825,43.84650485,17.06917193,84.62318613,1.06734425,0,0,16.12417835,0.98534373,16.02916718,14.97500038,46.07692719,648.2474976,34.09999847,1.600000024,32.5,9.816666603,23.70000076,23.70000076,7.983333588,372,67,1,84.11682129,194,6,6,182,51.26455751,1.15238119,22.31474834,10.06546327,5.494317532,4.705829144,0.306290431,0.000118,0,176.2254639,1.876057719,1.179899579,8.353313419,4.508999825
66,Turlock Lake,Turlock Lake_123,Turlock Lake_Turlock Lake_123,37.62577,-120.59085,1997,-560,4.120857187,10139,0.000642592,4,Alfisols,94,110,13.04721139,32.61728763,27.27141729,40.11129509,1.584948314,13.14849119,2.954691582,0.531761706,6.686471002,6.522334932,16.89255423,20.15816498,45.41071471,17.40264269,83.08650888,1.387999977,0,0,23.61099069,0.920199621,16.30416679,15.125,45.69486237,664.8392334,34.90000153,1.799999952,33.10000229,9.883333206,24.23333359,24.23333359,8.116666794,396,70,1,84.92914581,206,6,6,192,148.9717699,2.01076529,22.9316421,15.54917469,3.134144068,4.933418274,0.300752768,0.000216,0.000114,180.1933289,3.082350942,0.029459807,7.285424431,4.872000217
