Code,Site,Latitude,Longititude,TNPP_Original,ANPP_Original,BNPP_Original,Unit,TNPP_unit_unified,ANPP_unit_unified,BNPP_unit_unified,Source,fBNPP,Biome type,Soil order,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,CFRAG,SDTO,STPC,CLPC,BULK,TAWC,ORGC,TOTN,CNrt,PHAQ,CECS,ECEC,CECc,TEB,BSAT,ESP,ALSA,TCEQ,GYPS,ELCO,Aspect,fm,fr1000,fr300,mrRTF,mrVBF,PI,planC,profileC,SD,SP,TPI,TWI,MNPP
76,Sweden,55.98333333,13.16666667,1570,1370,200,g/m2/yr,1.57,1.37,0.2,1996_Vogt et al_Forests_Review_PS,12.7388535,3,Inceptisols,7.341666698,6.766666889,29.16666794,632.1242676,20.29999924,-2.900000095,23.19999886,4.366666794,2.266666651,15.33333397,-0.050000012,815,85,47,21.08609772,251,155,212,200,14,47,41,12,1.13,21,76.77,3.56,17,5,24,10,55,11,38,1,27,0,12,1,56.12614555,0.924920334,12.39441446,1.450965665,2.661267519,5.421261311,1.200050013,-0.000028,-0.000093,119.4559479,0.199507906,-0.682167535,14.39467754,6.416999817
77,Finland,66.36666667,29,553,421,132,g/m2/yr,0.553,0.421,0.132,1996_Vogt et al_Forests_Review_PS,23.8698011,6,Histosols,-0.683333337,9.383333206,24.18384933,1022.673279,19.70000076,-19.10000038,38.80000305,12.45000076,-7.633333683,12.45000076,-13.03333378,563,74,29,31.63097,202,91,202,101,16,42,40,18,0.56,38,323.67,18.55,18,5.3,86,65,53,66,61,1,9,0,0,1,80.16347949,0.608432611,10.97785665,2.016402539,4.267569542,5.781846046,1.219540568,-0.000006,0.000083,82.47759247,0.37993962,0.582332053,8.774038208,4.156000137
78,"Ontario, Canada",45.23333333,-78.38333333,546,451,95,g/m2/yr,0.546,0.451,0.095,1996_Vogt et al_Forests_Review_PS,17.3992674,3,Spodosols,4.012500286,11.47500038,27.38663483,1090.20874,24.5,-17.39999962,41.90000153,6.25,-4.033333302,16.81666565,-9.966666222,1003,99,64,14.10147285,287,198,267,227,16,54,37,9,1.17,21,58.66,3.25,16,5.3,23,15,62,8,38,2,23,0,1,0,263.2499371,3.622313692,64.38754095,9.253621725,1.920147657,0.142118439,1.492826283,0.00007,0.000226,158.4120789,1.688000171,3.12549658,7.716555114,5.631999969
79,"Ontario, Canada",45.23333333,-78.38333333,1079,870,209,g/m2/yr,1.079,0.87,0.209,1996_Vogt et al_Forests_Review_PS,19.3697868,3,Spodosols,4.012500286,11.47500038,27.38663483,1090.20874,24.5,-17.39999962,41.90000153,6.25,-4.033333302,16.81666565,-9.966666222,1003,99,64,14.10147285,287,198,267,227,16,54,37,9,1.17,21,58.66,3.25,16,5.3,23,15,62,8,38,2,23,0,1,0,263.2499371,3.622313692,64.38754095,9.253621725,1.920147657,0.142118439,1.492826283,0.00007,0.000226,158.4120789,1.688000171,3.12549658,7.716555114,5.631999969
80,"Ontario, Canada",45.23333333,-78.38333333,1343,990,353,g/m2/yr,1.343,0.99,0.353,1996_Vogt et al_Forests_Review_PS,26.2844378,3,Spodosols,4.012500286,11.47500038,27.38663483,1090.20874,24.5,-17.39999962,41.90000153,6.25,-4.033333302,16.81666565,-9.966666222,1003,99,64,14.10147285,287,198,267,227,16,54,37,9,1.17,21,58.66,3.25,16,5.3,23,15,62,8,38,2,23,0,1,0,263.2499371,3.622313692,64.38754095,9.253621725,1.920147657,0.142118439,1.492826283,0.00007,0.000226,158.4120789,1.688000171,3.12549658,7.716555114,5.631999969
81,"Ontario, Canada",45.23333333,-78.38333333,561,383,178,g/m2/yr,0.561,0.383,0.178,1996_Vogt et al_Forests_Review_PS,31.7290553,3,Spodosols,4.012500286,11.47500038,27.38663483,1090.20874,24.5,-17.39999962,41.90000153,6.25,-4.033333302,16.81666565,-9.966666222,1003,99,64,14.10147285,287,198,267,227,16,54,37,9,1.17,21,58.66,3.25,16,5.3,23,15,62,8,38,2,23,0,1,0,263.2499371,3.622313692,64.38754095,9.253621725,1.920147657,0.142118439,1.492826283,0.00007,0.000226,158.4120789,1.688000171,3.12549658,7.716555114,5.631999969
82,Wisconsin,43.03333333,-89.4,1360,932,428,g/m2/yr,1.36,0.932,0.428,1996_Vogt et al_Forests_Review_PS,31.4705882,6,Alfisols,7.858333111,11.88333321,28.15955734,1094.500366,28.5,-13.69999981,42.20000076,20.73333359,-6.366666794,20.73333359,-6.366666794,841,105,30,38.91920471,308,103,308,103,4,32,48,20,1.38,18,26.4,2.25,11,6.1,19,17,48,17,81,1,2,0,1,1,313.5920318,0.319054211,16.15138436,2.648708435,2.984259129,5.655579567,1.028780554,0.000004,-0.000027,163.6017761,0.555156281,-0.308018713,11.48963488,4.061999798
85,Denmark,56.3,10.48333333,2821,1499,1322,g/m2/yr,2.821,1.499,1.322,1996_Vogt et al_Forests_Review_PS,46.8628146,6,Alfisols,7.783333302,7.433333397,31.76638031,597.0432129,20.70000076,-2.700000048,23.40000153,8.533333778,2.783333302,15.35000038,0.949999928,667,71,37,21.16018677,205,118,186,149,6,33,48,19,1.45,17,19.25,1.81,12,6.1,16,15,51,14,81,1,0,0,2,1,221.3520053,5.82372164,55.04651039,25.31361509,0.507019162,0.25393033,1.041993888,0.000104,0.000043,127.1492767,6.047634539,0.781775087,7.654226642,6.764999866
86,Germany,51.81666667,9.583333333,1830,1123,707,g/m2/yr,1.83,1.123,0.707,1996_Vogt et al_Forests_Review_PS,38.6338798,3,Inceptisols,7.462500095,6.574999809,28.96475792,604.446106,20.10000038,-2.599999905,22.70000076,1.416666627,10.30000019,15,0.25,1029,108,63,14.13626766,306,220,252,289,13,45,43,12,1.2,21,43.44,3.23,16,5.1,19,10,56,8,39,1,31,0,13,1,328.5872026,3.339624503,56.04517967,14.0573798,0.212837204,1.083955288,1.438691805,-0.00013,0.000099,132.3788605,3.104520792,-0.656964001,10.15284037,6.785999775
87,Sweden,55.98333333,13.16666667,2140,1540,600,g/m2/yr,2.14,1.54,0.6,1996_Vogt et al_Forests_Review_PS,28.0373832,3,Inceptisols,7.341666698,6.766666889,29.16666794,632.1242676,20.29999924,-2.900000095,23.19999886,4.366666794,2.266666651,15.33333397,-0.050000012,815,85,47,21.08609772,251,155,212,200,14,47,41,12,1.13,21,76.77,3.56,17,5,24,10,55,11,38,1,27,0,12,1,56.12614555,0.924920334,12.39441446,1.450965665,2.661267519,5.421261311,1.200050013,-0.000028,-0.000093,119.4559479,0.199507906,-0.682167535,14.39467754,6.416999817
88,New Hampshire,44,-71.5,1241,789,452,g/m2/yr,1.241,0.789,0.452,1996_Vogt et al_Forests_Review_PS,36.4222401,3,Spodosols,4.662499905,11.72500038,30.06410217,981.5899048,24,-15,39,16.56666565,-6.650000095,16.56666565,-7.699999809,1299,128,89,11.69676018,354,275,354,297,13,48,40,12,1.12,22,57.08,3.39,16,5.2,23,14,55,8,37,1,28,0,1,0,257.3492108,15.83669022,305.3513016,71.91266697,0.000093,0.002575713,1.984834909,-0.000174,-0.000606,164.4132385,15.83669022,-6.871160183,8.419398327,7.670000076
89,Wisconsin,43.03333333,-89.4,1641,1371,270,g/m2/yr,1.641,1.371,0.27,1996_Vogt et al_Forests_Review_PS,16.4533821,6,Alfisols,7.858333111,11.88333321,28.15955734,1094.500366,28.5,-13.69999981,42.20000076,20.73333359,-6.366666794,20.73333359,-6.366666794,841,105,30,38.91920471,308,103,308,103,4,32,48,20,1.38,18,26.4,2.25,11,6.1,19,17,48,17,81,1,2,0,1,1,313.5920318,0.319054211,16.15138436,2.648708435,2.984259129,5.655579567,1.028780554,0.000004,-0.000027,163.6017761,0.555156281,-0.308018713,11.48963488,4.061999798
91,Washington,47.31666667,-121.5833333,1356,432,924,g/m2/yr,1.356,0.432,0.924,1996_Vogt et al_Forests_Review_PS,68.1415929,5,Andisols,4.704166412,7.608333111,30.92818451,606.6766968,19.29999924,-5.300000191,24.59999847,-1.616666675,12.14999962,12.51666641,-2.183333397,2436,387,48,58.80421448,1107,209,227,1020,14,50,42,8,0.98,22,57.76,3.18,19,5.7,22,11,95,10,46,2,12,0,3,1,337.6197611,16.46863539,251.3836093,85.45629258,0.0000377,0.002860893,3.22068995,-0.000051,-0.001131,122.9033356,16.46863539,-10.75017373,8.764116548,5.730999947
92,Washington,47.31666667,-121.5833333,1865,232,1633,g/m2/yr,1.865,0.232,1.633,1996_Vogt et al_Forests_Review_PS,87.5603217,5,Andisols,4.704166412,7.608333111,30.92818451,606.6766968,19.29999924,-5.300000191,24.59999847,-1.616666675,12.14999962,12.51666641,-2.183333397,2436,387,48,58.80421448,1107,209,227,1020,14,50,42,8,0.98,22,57.76,3.18,19,5.7,22,11,95,10,46,2,12,0,3,1,337.6197611,16.46863539,251.3836093,85.45629258,0.0000377,0.002860893,3.22068995,-0.000051,-0.001131,122.9033356,16.46863539,-10.75017373,8.764116548,5.730999947
93,Wisconsin,43.03333333,-89.4,1081,748,333,g/m2/yr,1.081,0.748,0.333,1996_Vogt et al_Forests_Review_PS,30.8048104,6,Alfisols,7.858333111,11.88333321,28.15955734,1094.500366,28.5,-13.69999981,42.20000076,20.73333359,-6.366666794,20.73333359,-6.366666794,841,105,30,38.91920471,308,103,308,103,4,32,48,20,1.38,18,26.4,2.25,11,6.1,19,17,48,17,81,1,2,0,1,1,313.5920318,0.319054211,16.15138436,2.648708435,2.984259129,5.655579567,1.028780554,0.000004,-0.000027,163.6017761,0.555156281,-0.308018713,11.48963488,4.061999798
94,China,43.03333333,128,1994,1486,508,g/m2/yr,1.994,1.486,0.508,1996_Vogt et al_Forests_Review_PS,25.4764293,3,Inceptisols,2.245833158,11.92500019,25.37233925,1295.373657,23.5,-23.5,47,17.33333397,-14.69999981,17.33333397,-14.69999981,679,170,4,101.3976288,434,17,434,17,7,31,50,19,1.48,17,15.99,1.69,11,6,15,13,47,13,80,1,0,0,1,1,227.693419,11.79008425,154.9053952,69.1675067,0.005777956,0.000847284,0.959747206,0.000457,-0.000201,180.4874878,11.79008425,-6.199311502,8.772584866,4.481999874
99,New Mexico,35.25,-107.5666667,1705,1306,399,g/m2/yr,1.705,1.306,0.399,1996_Vogt et al_Forests_Review_PS,23.4017595,5,Mollisols,4.170833588,14.47500038,43.0803566,700.1508179,22.20000076,-11.39999962,33.59999847,12.71666718,6.466666698,13.03333378,-3.816666603,621,98,26,43.49404907,253,85,218,140,18,39,37,24,1.42,15,16.7,1.63,11,7,21,26,66,26,96,1,0,45,3,1,101.045404,10.3230198,244.2555494,63.86091533,0.001070426,0.340270966,0.504761085,-0.000455,-0.000132,201.8738251,10.3230198,-9.545949342,9.02782818,3.260999918
100,Tennessee,35.96666667,-84.28333333,1398,608,790,g/m2/yr,1.398,0.608,0.79,1996_Vogt et al_Forests_Review_PS,56.509299,3,Ultisols,13.875,13.0666666,38.54473877,804.8786011,30.79999924,-3.099999905,33.89999771,13.58333302,19.61666679,23.61666679,3.700000048,1228,127,76,13.631917,337,261,320,306,11,48,30,22,1.15,15,17.73,1.56,14,5.2,11,6,19,5,47,1,16,0,5,0,315.3022345,7.513462413,62.12719492,50.038975,0.185253054,0.086902551,1.516792766,-0.000107,0.000437,172.2979736,9.887308746,2.851458867,6.972015751,5.822000027
101,Tennessee,35.91666667,-80.28333333,1592,742,850,g/m2/yr,1.592,0.742,0.85,1996_Vogt et al_Forests_Review_PS,53.3919598,3,Ultisols,14.59166622,13.19999981,38.82352829,794.7264404,31.60000038,-2.400000095,34,22.43333435,15.1833334,24.26666641,4.583333492,1133,106,79,9.825936317,315,257,311,274,8,49,29,22,1.13,14,13.49,1.2,14,5.5,8,7,17,6,55,1,10,13,1,0,323.0207911,2.134015173,23.39079112,12.93774909,4.63300848,5.247030735,1.192063693,0.000095,-0.0004,182.8585358,1.262408476,-4.410612642,18.93516659,7.394999981
102,Tennessee,35.96666667,-84.28333333,1565,775,790,g/m2/yr,1.565,0.775,0.79,1996_Vogt et al_Forests_Review_PS,50.4792332,3,Ultisols,13.875,13.0666666,38.54473877,804.8786011,30.79999924,-3.099999905,33.89999771,13.58333302,19.61666679,23.61666679,3.700000048,1228,127,76,13.631917,337,261,320,306,11,48,30,22,1.15,15,17.73,1.56,14,5.2,11,6,19,5,47,1,16,0,5,0,315.3022345,7.513462413,62.12719492,50.038975,0.185253054,0.086902551,1.516792766,-0.000107,0.000437,172.2979736,9.887308746,2.851458867,6.972015751,5.822000027
103,Tennessee,35.96666667,-84.28333333,1742,952,790,g/m2/yr,1.742,0.952,0.79,1996_Vogt et al_Forests_Review_PS,45.3501722,3,Ultisols,13.875,13.0666666,38.54473877,804.8786011,30.79999924,-3.099999905,33.89999771,13.58333302,19.61666679,23.61666679,3.700000048,1228,127,76,13.631917,337,261,320,306,11,48,30,22,1.15,15,17.73,1.56,14,5.2,11,6,19,5,47,1,16,0,5,0,315.3022345,7.513462413,62.12719492,50.038975,0.185253054,0.086902551,1.516792766,-0.000107,0.000437,172.2979736,9.887308746,2.851458867,6.972015751,5.822000027
104,Florida,30,-82,1254,448,806,g/m2/yr,1.254,0.448,0.806,1996_Vogt et al_Forests_Review_PS,64.2743222,5,Ultisols,20.20833397,12.35000038,45.40441132,557.8074951,32.90000153,5.699999809,27.20000076,26.66666603,17.23333359,26.66666603,13.01666641,1313,191,58,41.55008316,520,198,520,259,7,52,26,22,1.52,14,11.67,0.95,13,5.3,8,6,21,4,49,1,17,0,9,0,350.8048641,0.960713242,18.59263537,5.30436182,0.75873369,5.769574165,1.243964169,-0.000007,0.000029,194.6038208,0.960713242,0.538406919,10.36745163,10.18999958
105,Florida,30,-82,2545,1331,1214,g/m2/yr,2.545,1.331,1.214,1996_Vogt et al_Forests_Review_PS,47.7013752,5,Ultisols,20.20833397,12.35000038,45.40441132,557.8074951,32.90000153,5.699999809,27.20000076,26.66666603,17.23333359,26.66666603,13.01666641,1313,191,58,41.55008316,520,198,520,259,7,52,26,22,1.52,14,11.67,0.95,13,5.3,8,6,21,4,49,1,17,0,9,0,350.8048641,0.960713242,18.59263537,5.30436182,0.75873369,5.769574165,1.243964169,-0.000007,0.000029,194.6038208,0.960713242,0.538406919,10.36745163,10.18999958
106,North Carolina,36,-79,3876,2980,896,g/m2/yr,3.876,2.98,0.896,1996_Vogt et al_Forests_Review_PS,23.1166151,3,Ultisols,15.05000019,13.19999981,38.70967865,790.4342651,32,-2.099999905,34.09999847,24.08333397,10.46666718,24.68333244,5.133333206,1150,109,79,11.21657753,315,255,313,273,8,49,29,22,1.13,14,13.49,1.2,14,5.5,8,7,17,6,55,1,10,13,1,0,228.2578621,3.397226817,46.1390731,25.16697466,0.057140063,2.876201153,1.186856883,-0.00017,-0.00002,183.0046082,4.439364781,-0.127737064,8.441783226,7.381999969
107,Tennessee,35.96666667,-84.28333333,1466,676,790,g/m2/yr,1.466,0.676,0.79,1996_Vogt et al_Forests_Review_PS,53.888131,3,Ultisols,13.875,13.0666666,38.54473877,804.8786011,30.79999924,-3.099999905,33.89999771,13.58333302,19.61666679,23.61666679,3.700000048,1228,127,76,13.631917,337,261,320,306,11,48,30,22,1.15,15,17.73,1.56,14,5.2,11,6,19,5,47,1,16,0,5,0,315.3022345,7.513462413,62.12719492,50.038975,0.185253054,0.086902551,1.516792766,-0.000107,0.000437,172.2979736,9.887308746,2.851458867,6.972015751,5.822000027
108,Puerto Rico,18.3,-66,1957,1660,297,g/m2/yr,1.957,1.66,0.297,1996_Vogt et al_Forests_Review_PS,15.1762902,1,Mollisols,24.33333397,8.950000763,72.17741394,136.952774,30.20000076,17.79999924,12.40000153,25.63333321,22.58333397,25.81666756,22.58333397,2013,224,84,29.21419144,657,300,614,300,11,44,28,28,1.33,16,16,1.35,12,5.9,17,15,46,14,68,2,12,0,13,2,261.5095954,5.906866311,220.8690214,55.83232674,0.031950206,0.599035203,1.918789672,0.000033,-0.000092,214.402359,8.323157383,0.382399676,9.503411171,14.52999973
109,Puerto Rico,18.3,-66,2231,1910,321,g/m2/yr,2.231,1.91,0.321,1996_Vogt et al_Forests_Review_PS,14.3881667,1,Mollisols,24.33333397,8.950000763,72.17741394,136.952774,30.20000076,17.79999924,12.40000153,25.63333321,22.58333397,25.81666756,22.58333397,2013,224,84,29.21419144,657,300,614,300,11,44,28,28,1.33,16,16,1.35,12,5.9,17,15,46,14,68,2,12,0,13,2,261.5095954,5.906866311,220.8690214,55.83232674,0.031950206,0.599035203,1.918789672,0.000033,-0.000092,214.402359,8.323157383,0.382399676,9.503411171,14.52999973
110,Jamacia,18,-77,802,690,112,g/m2/yr,0.802,0.69,0.112,1996_Vogt et al_Forests_Review_PS,13.9650873,2,Ultisols,26.32916641,8.375,72.19827271,102.7454529,31.89999962,20.29999924,11.60000038,26.68333435,25.06666565,27.53333282,25.01666641,1032,168,40,48.09140396,430,129,246,162,5,23,28,49,1.52,14,18.14,1.49,12,6.9,38,40,65,40,92,2,0,22,5,0,205.8241841,0.419182725,7.865823581,2.882935195,0.027603429,3.585023165,0.734706047,0.000005,-0.000002,215.5416718,0.417654789,-0.356162628,13.96151713,7.651000023
111,Puerto Rico,18.3,-65.83333333,1239,790,449,g/m2/yr,1.239,0.79,0.449,1996_Vogt et al_Forests_Review_PS,36.2389023,1,Mollisols,21.44583321,7.208333492,67.36759949,133.3051605,26.60000038,15.89999962,10.70000076,22.78333282,19.73333359,22.89999962,19.73333359,1986,225,86,28.5608387,651,304,585,304,11,44,28,28,1.36,16,15.57,1.32,11,6.1,18,17,51,16,74,2,5,0,12,2,324.1685206,11.18837987,340.18789,83.46135464,0.003361074,0.009923059,2.392361098,0.000091,0.00003,207.1669006,11.52709422,2.226338353,8.534676047,15.00800037
115,Puerto Rico,18.3,-65.83333333,1849,1030,819,g/m2/yr,1.849,1.03,0.819,1996_Vogt et al_Forests_Review_PS,44.2942131,1,Mollisols,21.44583321,7.208333492,67.36759949,133.3051605,26.60000038,15.89999962,10.70000076,22.78333282,19.73333359,22.89999962,19.73333359,1986,225,86,28.5608387,651,304,585,304,11,44,28,28,1.36,16,15.57,1.32,11,6.1,18,17,51,16,74,2,5,0,12,2,324.1685206,11.18837987,340.18789,83.46135464,0.003361074,0.009923059,2.392361098,0.000091,0.00003,207.1669006,11.52709422,2.226338353,8.534676047,15.00800037
116,Puerto Rico,18.3,-65.83333333,1297,1140,157,g/m2/yr,1.297,1.14,0.157,1996_Vogt et al_Forests_Review_PS,12.1048574,1,Mollisols,21.44583321,7.208333492,67.36759949,133.3051605,26.60000038,15.89999962,10.70000076,22.78333282,19.73333359,22.89999962,19.73333359,1986,225,86,28.5608387,651,304,585,304,11,44,28,28,1.36,16,15.57,1.32,11,6.1,18,17,51,16,74,2,5,0,12,2,324.1685206,11.18837987,340.18789,83.46135464,0.003361074,0.009923059,2.392361098,0.000091,0.00003,207.1669006,11.52709422,2.226338353,8.534676047,15.00800037
117,Puerto Rico,18.3,-65.83333333,1880,1810,70,g/m2/yr,1.88,1.81,0.07,1996_Vogt et al_Forests_Review_PS,3.7234043,1,Mollisols,21.44583321,7.208333492,67.36759949,133.3051605,26.60000038,15.89999962,10.70000076,22.78333282,19.73333359,22.89999962,19.73333359,1986,225,86,28.5608387,651,304,585,304,11,44,28,28,1.36,16,15.57,1.32,11,6.1,18,17,51,16,74,2,5,0,12,2,324.1685206,11.18837987,340.18789,83.46135464,0.003361074,0.009923059,2.392361098,0.000091,0.00003,207.1669006,11.52709422,2.226338353,8.534676047,15.00800037
118,Puerto Rico,18.3,-65.83333333,1965,1510,455,g/m2/yr,1.965,1.51,0.455,1996_Vogt et al_Forests_Review_PS,23.1552163,1,Mollisols,21.44583321,7.208333492,67.36759949,133.3051605,26.60000038,15.89999962,10.70000076,22.78333282,19.73333359,22.89999962,19.73333359,1986,225,86,28.5608387,651,304,585,304,11,44,28,28,1.36,16,15.57,1.32,11,6.1,18,17,51,16,74,2,5,0,12,2,324.1685206,11.18837987,340.18789,83.46135464,0.003361074,0.009923059,2.392361098,0.000091,0.00003,207.1669006,11.52709422,2.226338353,8.534676047,15.00800037
119,Ivory Coast,5.383333333,-4.033333333,2607,1647,960,g/m2/yr,2.607,1.647,0.96,1996_Vogt et al_Forests_Review_PS,36.8239356,1,Oxisols,26.57916641,6.608333588,64.78759003,120.7449951,31.89999962,21.70000076,10.19999886,27.23333359,27.14999962,27.85000038,24.83333397,1697,439,21,80.22827911,851,143,323,271,3,64,10,26,1.32,10,11.99,0.97,13,4.7,6,2,10,1,24,2,16,0,0,0,204.2802816,2.599672532,58.37346703,12.69658157,2.782773018,0.029443135,1.691987772,0.000135,0.000162,222.9651794,1.388022968,6.259382476,7.453031761,8.590500355
120,Ivory Coast,5.7,-4.1,2130,1250,880,g/m2/yr,2.13,1.25,0.88,1996_Vogt et al_Forests_Review_PS,41.314554,1,Ultisols,26.29166603,6.716666698,67.84511566,113.53479,31.39999962,21.5,9.899999619,26.86666679,26.83333206,27.48333359,24.66666603,1550,306,22,61.7286911,678,134,330,295,13,55,20,25,1.34,14,13.33,1.12,12,5.1,8,5,16,4,42,2,25,0,3,0,216.1378058,2.07657837,28.85764954,8.604942225,5.702168465,0.015128433,1.526775465,0.000117,0.000198,223.1013489,0.487666233,4.561182185,7.393978212,8.850000381
122,"Ilomantsi, Finland",62.51,30.53,2850,1300,1550,g/m2/yr,2.85,1.3,1.55,1997_Gower et al_Canada_JGR,54.3859649,6,Spodosols,2.224999905,8.350000381,23.65439034,955.0214233,21.20000076,-14.10000038,35.30000305,12.41666698,-4.516666889,14.35000038,-9.416666985,686,85,36,30.90066528,235,109,232,143,14,45,39,16,0.78,30,213.84,9.54,19,4.9,56,30,64,36,45,1,20,4,1,0,229.7701451,0.770888357,19.39884378,2.992537817,4.976534843,1.948842764,1.201627528,0.000019,-0.000223,99.33944702,0.566758732,-0.823189553,10.34935234,4.850999832
123,"Alaska, US",64.45,-148.15,3700,2600,1100,g/m2/yr,3.7,2.6,1.1,1997_Gower et al_Canada_JGR,29.7297297,6,Inceptisols,-2.737499952,11.52499962,23.61680412,1429.272095,22.39999962,-26.39999962,48.79999924,14.58333302,-10.23333359,14.58333302,-19.96666718,309,53,8,55.86195755,143,33,143,49,12,39,44,17,0.97,24,121.88,6.07,16,5.6,36,24,61,22,59,1,13,0,8,1,33.81237728,0.418120296,4.818591382,1.257544785,0.046970092,5.789558887,0.618873478,0.000003,0.000016,89.20912933,0.50079991,0.172416512,14.36191416,3.786999941
124,"Alaska, US",64.45,-148.15,4300,3600,700,g/m2/yr,4.3,3.6,0.7,1997_Gower et al_Canada_JGR,16.2790698,6,Inceptisols,-2.737499952,11.52499962,23.61680412,1429.272095,22.39999962,-26.39999962,48.79999924,14.58333302,-10.23333359,14.58333302,-19.96666718,309,53,8,55.86195755,143,33,143,49,12,39,44,17,0.97,24,121.88,6.07,16,5.6,36,24,61,22,59,1,13,0,8,1,33.81237728,0.418120296,4.818591382,1.257544785,0.046970092,5.789558887,0.618873478,0.000003,0.000016,89.20912933,0.50079991,0.172416512,14.36191416,3.786999941
125,"Alaska, US",64.45,-148.15,2250,1200,1050,g/m2/yr,2.25,1.2,1.05,1997_Gower et al_Canada_JGR,46.6666667,6,Inceptisols,-2.737499952,11.52499962,23.61680412,1429.272095,22.39999962,-26.39999962,48.79999924,14.58333302,-10.23333359,14.58333302,-19.96666718,309,53,8,55.86195755,143,33,143,49,12,39,44,17,0.97,24,121.88,6.07,16,5.6,36,24,61,22,59,1,13,0,8,1,33.81237728,0.418120296,4.818591382,1.257544785,0.046970092,5.789558887,0.618873478,0.000003,0.000016,89.20912933,0.50079991,0.172416512,14.36191416,3.786999941
126,"Saskatchewan, Canada",53.92,-104.69,2660,1460,1200,g/m2/yr,2.66,1.46,1.2,1997_Gower et al_Canada_JGR,45.112782,6,Alfisols,-0.366666734,11.80000019,24.03258705,1345.886597,22.89999962,-26.20000076,49.09999847,15.23333359,-15.13333321,15.23333359,-17.95000076,471,88,15,61.40878296,225,52,225,56,12,42,43,15,1.07,23,119.26,5.66,16,5.5,35,22,59,22,64,1,9,0,1,1,90,1.42E-14,1,5.68E-14,4.459105015,5.558082104,0.759010831,0.000001,-0.000001,130.2747498,0,0,12.7509978,5.27699995
127,"Manitoba, Canada",55.93,-98.62,2190,1290,900,g/m2/yr,2.19,1.29,0.9,1997_Gower et al_Canada_JGR,41.0958904,6,Gelisols,-3.158333302,11.58333302,22.19029427,1496.008057,22.20000076,-30,52.20000076,14.38333321,-19.95000076,14.38333321,-22.54999924,511,84,17,52.67223358,222,59,222,63,16,40,40,20,0.66,32,289.18,12.55,18,5.6,67,46,52,42,63,1,2,0,1,1,127.808536,0.718464059,13.02788261,3.868542878,4.970329762,5.227561474,0.888687185,0.000034,-0.000024,123.0610123,0.805990027,-0.346579552,10.26116458,4.454999924
128,"Saskatchewan, Canada",53.92,-104.69,2260,1210,1050,g/m2/yr,2.26,1.21,1.05,1997_Gower et al_Canada_JGR,46.460177,6,Alfisols,-0.366666734,11.80000019,24.03258705,1345.886597,22.89999962,-26.20000076,49.09999847,15.23333359,-15.13333321,15.23333359,-17.95000076,471,88,15,61.40878296,225,52,225,56,12,42,43,15,1.07,23,119.26,5.66,16,5.5,35,22,59,22,64,1,9,0,1,1,90,1.42E-14,1,5.68E-14,4.459105015,5.558082104,0.759010831,0.000001,-0.000001,130.2747498,0,0,12.7509978,5.27699995
